utr_id	fc	orf_gc	orf_len	utr5_gc	utr5_len	utr3_gc	utr3_len	utr5p8	utr5p7m8	utr5p7A1	utr5p6	utr5po6	utr5p6A1	orf8	orf7m8	orf7A1	orf6	orfo6	orf6A1	utr8C	utr8G	utr8T	utr8	utr7m8	utr7A1	utr6	utro6	utr6A1	utr5
FBgn0039459	0.19	0.584	987	0.383	94	0.204	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039461	0.035	0.623	504	0.444	241	0.342	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039464	0.293	0.567	1107	0.455	132	0.284	733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039467	-0.159	0.503	1200	0.473	237	0.35	449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FBgn0039487	0.104	0.543	1554	0.463	551	0.323	530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039488	0.432	0.536	1392	0.388	85	0.342	79	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
FBgn0039489	-0.093	0.517	1146	0.312	138	0.335	242	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039492	0.477	0.587	2970	0.512	640	0.343	884	0	0	0	0	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	1	0
FBgn0039494	0.009	0.595	1134	0.549	91	0.315	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039505	-0.484	0.581	408	0.373	126	0.34	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
FBgn0039507	0.418	0.572	2328	0.457	186	0.308	341	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0039508	-0.257	0.538	3363	0.5	62	0.301	133	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0039509	0.194	0.569	765	0.456	57	0.356	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039531	-0.494	0.517	981	0.476	21	0.33	373	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
FBgn0039537	-0.154	0.593	1239	0.463	162	0.33	91	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0039538	0.506	0.589	474	0.37	119	0.423	383	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0
FBgn0039543	0.642	0.551	1857	0.431	211	0.316	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039544	-0.144	0.545	2976	0.391	110	0.348	164	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
FBgn0039554	-0.207	0.549	2142	0.477	88	0.414	261	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039555	-0.107	0.569	1182	0.426	94	0.292	65	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039557	0.09	0.562	1080	0.263	95	0.31	71	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0039558	-0.004	0.593	837	0.349	83	0.299	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039559	0.168	0.547	4284	0.462	104	0.274	201	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0039560	0.222	0.551	3456	0.466	133	0.333	60	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039561	-0.096	0.57	1140	0.554	711	0.434	1186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039562	0.263	0.577	2364	0.497	151	0.423	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039563	-0.857	0.553	1341	0.467	60	0.284	190	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039565	-1.135	0.53	570	0.465	1088	0.3	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039566	0.079	0.535	2928	0.34	147	0.333	48	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0039580	-0.288	0.591	2052	0.438	219	0.401	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039581	0.076	0.571	2913	0.446	101	0.409	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039588	-0.586	0.544	2091	0.359	92	0.361	72	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1
FBgn0039589	0.211	0.522	1608	0.371	89	0.29	482	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0039600	0.192	0.53	3201	0.231	13	0.414	191	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0
FBgn0039601	0.081	0.56	1866	0.532	154	0.408	130	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FBgn0039612	-0.086	0.529	2016	0.615	26	0.281	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039613	0.208	0.49	2103	0.364	11	0.2	40	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0039623	-0.373	0.516	2508	0.477	107	0.327	609	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
FBgn0039625	-0.274	0.565	972	0.506	89	0.424	288	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
FBgn0039626	0.453	0.535	1725	0.259	81	0.36	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039627	0.62	0.524	921	0.346	107	0.24	75	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039632	0.008	0.548	2559	0.341	85	0.448	681	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
FBgn0039634	0.436	0.528	2058	0.434	325	0.385	828	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0039635	0.006	0.623	1098	0.479	119	0.408	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039636	-0.188	0.574	1512	0.273	77	0.339	277	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
FBgn0039637	0.018	0.533	2391	0.473	698	0.329	374	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039638	-0.046	0.539	1965	0.358	81	0.273	150	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039639	-1.416	0.44	516	0.362	47	0.439	41	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0039640	0.862	0.52	3000	0.275	80	0.384	289	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
FBgn0039641	-0.143	0.539	969	0.478	92	0.265	155	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0039642	-0.539	0.568	792	0.373	118	0.254	177	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039644	-0.842	0.514	4125	0.452	489	0.338	417	0	0	0	0	0	0	0	1	0	1	3	0	0	0	0	0	0	0	1	1	0	0
FBgn0039650	0.921	0.513	540	0.273	66	0.333	36	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0039654	-0.102	0.581	2619	0.294	85	0.307	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039663	-0.022	0.578	1932	0.416	89	0.371	1458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FBgn0039664	0.097	0.619	984	0.26	77	0.448	855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FBgn0039665	-1.358	0.635	756	0.472	299	0.384	224	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
FBgn0039668	-0.201	0.607	2430	0.517	424	0.382	617	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0039674	0.238	0.608	954	0.474	466	0.34	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039678	1.65	0.604	429	0.407	59	0.377	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039680	0.165	0.525	4143	0.405	79	0.316	79	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0039687	0.3	0.525	609	0.357	84	0.302	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039689	0.019	0.558	891	0.392	79	0.372	78	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
FBgn0039690	0.317	0.539	687	0.44	134	0.4	520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039691	-0.075	0.547	1794	0.504	133	0.353	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FBgn0039696	0.088	0.527	2928	0.329	85	0.414	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039697	-0.277	0.623	762	0.25	4	0.434	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039698	0.233	0.6	921	0.415	106	0.272	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039702	0.239	0.565	1344	0.289	45	0.197	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039705	0.198	0.542	1839	0.5	256	0.366	279	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039710	0.247	0.548	1770	0.362	94	0.455	367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039711	0.003	0.526	1059	0.354	65	0.295	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039712	-0.295	0.561	930	0.493	140	0.361	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039713	-0.015	0.593	627	0.353	34	0.323	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039714	0.139	0.538	1068	0.465	495	0.315	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039726	0.48	0.524	921	0.377	61	0.391	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039730	0.184	0.58	1155	0.315	73	0.355	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039731	0.013	0.506	1419	0.3	10	0.256	78	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039732	-0.32	0.512	486	0.265	102	0.273	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039733	0.301	0.59	1233	0.539	447	0.318	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FBgn0039735	0.113	0.518	471	0.395	258	0.292	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039737	-0.051	0.584	1434	0.55	289	0.385	187	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039738	-0.075	0.563	1827	0.533	645	0.426	859	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0039740	0.035	0.561	1374	0.464	69	0.319	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039741	-0.524	0.589	999	0.427	620	0.383	447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
FBgn0039743	0.121	0.578	1428	0.463	285	0.389	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039751	-0.093	0.541	765	0.384	86	0.404	731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
FBgn0039756	-1.656	0.582	1263	0.539	193	0.458	277	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
FBgn0039757	-0.082	0.588	585	0.405	37	0.44	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039764	0.439	0.49	357	0.351	97	0.27	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039765	-0.962	0.563	423	0.237	38	0.269	67	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0039766	0.486	0.51	567	0.24	25	0.278	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039767	-0.123	0.607	1461	0.528	436	0.394	632	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1
FBgn0039773	-0.267	0.555	1263	0.506	259	0.409	618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039774	0.368	0.553	2115	0.427	585	0.331	175	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0039776	-0.04	0.568	1653	0.406	335	0.392	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039788	-0.381	0.508	1200	0.31	174	0.211	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039790	-0.214	0.541	1221	0.342	269	0.423	291	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0039800	0.83	0.598	480	0.533	30	0.356	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039801	-1.264	0.593	474	0.567	30	0.347	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039802	-0.183	0.612	564	0.37	81	0.25	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039809	0.355	0.546	1173	0.317	104	0.438	324	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039827	0.89	0.566	2760	0.531	96	0.434	76	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
FBgn0039828	-0.134	0.565	924	0.314	86	0.35	197	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0
FBgn0039829	0.653	0.526	1074	0.344	61	0.281	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039830	-0.289	0.573	417	0.492	508	0.444	869	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039831	0.393	0.569	1887	0.478	594	0.339	649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039835	-0.032	0.493	588	0.383	47	0.348	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039846	0.14	0.553	2316	0.364	11	0.298	494	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
FBgn0039849	0.27	0.579	1095	0.472	231	0.505	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039854	0.023	0.541	1347	0.388	80	0.347	121	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039857	-0.019	0.605	789	0.37	46	0.402	132	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FBgn0039858	-0.011	0.583	1701	0.398	118	0.379	2631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039859	-0.766	0.537	603	0.4	90	0.316	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
FBgn0039860	-0.328	0.562	1119	0.273	99	0.286	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039861	-0.021	0.548	1929	0.5	110	0.491	540	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0039863	0.571	0.527	4995	0.487	355	0.311	518	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0039867	-0.001	0.562	1275	0.337	83	0.306	49	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0039868	-0.061	0.516	624	0.374	107	0.29	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039869	-0.058	0.571	333	0.475	139	0.384	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039870	-0.286	0.501	741	0.405	37	0.316	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039875	0.169	0.546	1881	0.454	335	0.367	444	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0039876	0.324	0.521	987	0.28	100	0.326	230	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0039877	-1.359	0.526	2097	0.315	289	0.315	534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039881	0.851	0.543	792	0.317	126	0.237	257	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039882	0.648	0.557	1464	0.463	445	0.373	249	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039889	0.809	0.38	942	0.25	60	0.237	93	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0039890	-0.322	0.394	2193	0.333	418	0.246	439	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FBgn0039902	-0.345	0.425	894	0.353	241	0.338	1860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
FBgn0039904	1.041	0.447	4503	0.333	147	0.317	3162	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	2	1	0	0	0	0
FBgn0039907	0.366	0.463	4410	0.371	518	0.277	429	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
FBgn0039909	-0.039	0.495	1407	0.321	106	0.268	71	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0039924	0.349	0.38	1215	0.261	161	0.256	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039929	0.202	0.489	840	0.358	165	0.304	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039930	0.29	0.525	507	0.366	112	0.382	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FBgn0039936	0.076	0.453	4725	0.372	78	0.372	465	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0039943	0.328	0.531	1266	0.368	106	0.368	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039958	-0.306	0.444	1050	0.341	258	0.267	836	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0039965	-0.084	0.522	801	0.391	87	0.316	1723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
FBgn0039966	-0.073	0.584	669	0.437	158	0.283	237	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039969	0.088	0.411	465	0.3	80	0.268	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039970	0.017	0.438	966	0.333	81	0.293	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039972	0.094	0.421	3918	0.436	498	0.252	353	0	0	0	0	0	0	1	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0
FBgn0039977	0.377	0.385	732	0.284	102	0.152	46	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0039993	0.261	0.428	1095	0.243	107	0.214	42	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0040005	0.014	0.383	1137	0.303	327	0.273	161	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
FBgn0040007	-0.023	0.399	213	0.296	81	0.334	719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FBgn0040010	0.362	0.454	549	0.381	260	0.395	5188	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	2	1	2
FBgn0040011	0.26	0.434	2694	0.333	201	0.313	262	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
FBgn0040020	0.394	0.417	429	0.259	139	0.237	295	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0040064	-0.086	0.561	1197	0.358	95	0.313	99	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0040066	0.265	0.578	1086	0.495	299	0.376	588	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0040068	-0.558	0.585	3006	0.524	519	0.376	1702	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
FBgn0040070	-0.358	0.545	321	0.425	294	0.373	723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FBgn0040075	-0.338	0.575	1446	0.394	175	0.318	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0040077	0.493	0.575	468	0.483	818	0.22	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0040078	0.064	0.544	1371	0.459	220	0.324	68	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0040079	-0.052	0.531	1869	0.377	154	0.3	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0040080	0.169	0.592	1977	0.468	248	0.36	1054	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0040087	0.235	0.555	2511	0.448	96	0.35	354	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0040089	-0.159	0.609	1662	0.45	979	0.4	455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0040091	-0.141	0.525	1590	0.418	110	0.305	164	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0040092	-0.708	0.627	969	0.4	5	0.369	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0040099	-1.198	0.418	758	0.364	44	0.424	2242	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1
FBgn0040206	-0.425	0.517	1413	0.383	154	0.298	3714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
FBgn0040207	0.111	0.515	2460	0.387	351	0.378	474	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0
FBgn0040208	0.099	0.576	1818	0.44	141	0.357	703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
FBgn0040212	0.088	0.543	2424	0.482	355	0.324	737	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0040227	-0.063	0.567	1683	0.454	152	0.452	177	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0040228	-0.052	0.533	570	0.283	92	0.265	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0040232	0.125	0.471	6570	0.346	156	0.287	282	0	0	0	0	0	0	0	0	1	5	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0040234	0.22	0.579	4212	0.474	133	0.263	99	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0040235	-0.101	0.604	780	0.327	101	0.329	365	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0040236	-0.097	0.556	5229	0.464	168	0.314	807	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
FBgn0040237	-0.476	0.588	1815	0.392	143	0.386	479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0040238	-0.205	0.545	2355	0.406	438	0.299	521	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0040239	0.128	0.533	240	0.494	239	0.37	901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0040259	0.248	0.514	1587	0.434	143	0.254	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0040268	-0.296	0.54	3753	0.357	70	0.324	102	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0040273	0.106	0.526	3237	0.31	116	0.29	107	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0040283	0.184	0.503	3717	0.368	114	0.301	93	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0040285	-0.127	0.571	1032	0.422	116	0.365	1243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
FBgn0040290	-0.009	0.508	4740	0.418	122	0.313	179	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0040294	0.152	0.533	2517	0.401	332	0.353	320	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
